CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD_FEDERATIVA,Lat_Decimal,Lon_Decimal,Pob_Total
216,ZOQUIAPAN,21,PUEBLA,20.009838,-97.595643,1012
217,ZOQUITLÁN,21,PUEBLA,18.335727,-97.017259,2865
1,AMEALCO DE BONFIL,22,QUERÉTARO,20.186444,-100.144195,7698
2,PINAL DE AMOLES,22,QUERÉTARO,21.135303,-99.62754,2000
3,ARROYO SECO,22,QUERÉTARO,21.548036,-99.689166,1425
4,CADEREYTA DE MONTES,22,QUERÉTARO,20.695023,-99.815633,13347
5,COLÓN,22,QUERÉTARO,20.788326,-100.045431,7014
6,CORREGIDORA,22,QUERÉTARO,20.552436,-100.445883,71254
7,EZEQUIEL MONTES,22,QUERÉTARO,20.665295,-99.898406,14053
8,HUIMILPAN,22,QUERÉTARO,20.375245,-100.274334,1542
9,JALPAN DE SERRA,22,QUERÉTARO,21.216802,-99.472911,11010
10,LANDA DE MATAMOROS,22,QUERÉTARO,21.183456,-99.321915,1609
11,EL MARQUÉS,22,QUERÉTARO,20.60657,-100.331097,10506
12,PEDRO ESCOBEDO,22,QUERÉTARO,20.502494,-100.14473,9946
13,PEÑAMILLER,22,QUERÉTARO,21.053631,-99.814526,1234
14,QUERÉTARO,22,QUERÉTARO,20.593391,-100.389957,626495
15,SAN JOAQUÍN,22,QUERÉTARO,20.916061,-99.566359,1985
16,SAN JUAN DEL RÍO,22,QUERÉTARO,20.386441,-99.999632,138878
17,TEQUISQUIAPAN,22,QUERÉTARO,20.518818,-99.88384,29799
18,TOLIMÁN,22,QUERÉTARO,20.908149,-99.930801,2847
1,COZUMEL,23,QUINTANA ROO,20.503784,-86.957588,77236
2,FELIPE CARRILLO PUERTO,23,QUINTANA ROO,19.57851,-88.046587,25744
3,ISLA MUJERES,23,QUINTANA ROO,21.256569,-86.746092,12642
4,OTHÓN P. BLANCO,23,QUINTANA ROO,18.493889,-88.297899,151243
5,BENITO JUÁREZ,23,QUINTANA ROO,21.161416,-86.824811,628306
6,JOSÉ MARÍA MORELOS,23,QUINTANA ROO,19.418438,-88.829156,107
7,LÁZARO CÁRDENAS,23,QUINTANA ROO,21.101399,-87.487223,7150
8,SOLIDARIDAD,23,QUINTANA ROO,20.628143,-87.0755,149923
9,TULUM,23,QUINTANA ROO,20.210777,-87.463205,18233
10,BACALAR,23,QUINTANA ROO,18.676147,-88.389353,11048
11,PUERTO MORELOS,23,QUINTANA ROO,20.848453,-86.876177,9188
1,AHUALULCO,24,SAN LUIS POTOSÍ,22.400099,-101.166842,4492
2,ALAQUINES,24,SAN LUIS POTOSÍ,22.127894,-99.600389,1149
3,AQUISMÓN,24,SAN LUIS POTOSÍ,21.621362,-99.019535,2127
4,ARMADILLO DE LOS INFANTE,24,SAN LUIS POTOSÍ,22.243591,-100.654675,328
5,CÁRDENAS,24,SAN LUIS POTOSÍ,22.000904,-99.642505,15469
6,CATORCE,24,SAN LUIS POTOSÍ,23.690449,-100.886253,1392
7,CEDRAL,24,SAN LUIS POTOSÍ,23.819332,-100.726606,11468
8,CERRITOS,24,SAN LUIS POTOSÍ,22.427666,-100.279597,14804
9,CERRO DE SAN PEDRO,24,SAN LUIS POTOSÍ,22.217785,-100.800463,97
10,CIUDAD DEL MAÍZ,24,SAN LUIS POTOSÍ,22.399846,-99.600574,10391
11,CIUDAD FERNÁNDEZ,24,SAN LUIS POTOSÍ,21.943512,-100.011022,32006
12,TANCANHUITZ,24,SAN LUIS POTOSÍ,21.597319,-98.966388,2933
13,CIUDAD VALLES,24,SAN LUIS POTOSÍ,21.986537,-99.018721,124644
14,COXCATLÁN,24,SAN LUIS POTOSÍ,21.541143,-98.903469,2605
15,CHARCAS,24,SAN LUIS POTOSÍ,23.129818,-101.113352,12748
16,EBANO,24,SAN LUIS POTOSÍ,22.212339,-98.377803,24296
17,GUADALCÁZAR,24,SAN LUIS POTOSÍ,22.617911,-100.399572,1209
18,HUEHUETLÁN,24,SAN LUIS POTOSÍ,21.546249,-98.966354,562
19,LAGUNILLAS,24,SAN LUIS POTOSÍ,21.585976,-99.56697,475
20,MATEHUALA,24,SAN LUIS POTOSÍ,23.646359,-100.644198,77328
21,MEXQUITIC DE CARMONA,24,SAN LUIS POTOSÍ,22.26656,-101.112912,1428
22,MOCTEZUMA,24,SAN LUIS POTOSÍ,22.749894,-101.085559,4792
23,RAYÓN,24,SAN LUIS POTOSÍ,21.843724,-99.645315,5928
24,RIOVERDE,24,SAN LUIS POTOSÍ,21.932378,-99.992923,53128
25,SALINAS,24,SAN LUIS POTOSÍ,22.628015,-101.715735,16821
26,SAN ANTONIO,24,SAN LUIS POTOSÍ,21.620177,-98.902848,643
27,SAN CIRO DE ACOSTA,24,SAN LUIS POTOSÍ,21.650007,-99.818685,7026
28,SAN LUIS POTOSÍ,24,SAN LUIS POTOSÍ,22.151655,-100.976958,722772
29,SAN MARTÍN CHALCHICUAUTLA,24,SAN LUIS POTOSÍ,21.369703,-98.657238,2922
30,SAN NICOLÁS TOLENTINO,24,SAN LUIS POTOSÍ,22.248535,-100.552076,659
31,SANTA CATARINA,24,SAN LUIS POTOSÍ,21.656103,-99.495694,188
32,SANTA MARÍA DEL RÍO,24,SAN LUIS POTOSÍ,21.800439,-100.737109,13099
33,SANTO DOMINGO,24,SAN LUIS POTOSÍ,23.325254,-101.736303,730
34,SAN VICENTE TANCUAYALAB,24,SAN LUIS POTOSÍ,21.714944,-98.585718,6444
35,SOLEDAD DE GRACIANO SÁNCHEZ,24,SAN LUIS POTOSÍ,22.187881,-100.937274,255015
36,TAMASOPO,24,SAN LUIS POTOSÍ,21.923902,-99.39216,4326
37,TAMAZUNCHALE,24,SAN LUIS POTOSÍ,21.262738,-98.791518,24562
38,TAMPACÁN,24,SAN LUIS POTOSÍ,21.402308,-98.727676,1815
39,TAMPAMOLÓN CORONA,24,SAN LUIS POTOSÍ,21.560352,-98.815114,3079
40,TAMUÍN,24,SAN LUIS POTOSÍ,22.004147,-98.775161,16318
41,TANLAJÁS,24,SAN LUIS POTOSÍ,21.665664,-98.88807,1331
42,TANQUIÁN DE ESCOBEDO,24,SAN LUIS POTOSÍ,21.598088,-98.662063,10127
43,TIERRA NUEVA,24,SAN LUIS POTOSÍ,21.667456,-100.573918,5261
44,VANEGAS,24,SAN LUIS POTOSÍ,23.883889,-100.950556,2728
45,VENADO,24,SAN LUIS POTOSÍ,22.931344,-101.094629,5743
46,VILLA DE ARRIAGA,24,SAN LUIS POTOSÍ,21.910136,-101.38337,5426
47,VILLA DE GUADALUPE,24,SAN LUIS POTOSÍ,23.374425,-100.757897,971
48,VILLA DE LA PAZ,24,SAN LUIS POTOSÍ,23.675351,-100.713171,3734
49,VILLA DE RAMOS,24,SAN LUIS POTOSÍ,22.830931,-101.910477,2494
50,VILLA DE REYES,24,SAN LUIS POTOSÍ,21.803124,-100.932486,10383
51,VILLA HIDALGO,24,SAN LUIS POTOSÍ,22.448693,-100.678864,2800
52,VILLA JUÁREZ,24,SAN LUIS POTOSÍ,22.323209,-100.266649,3474
53,AXTLA DE TERRAZAS,24,SAN LUIS POTOSÍ,21.436389,-98.875,7714
54,XILITLA,24,SAN LUIS POTOSÍ,21.385193,-98.989573,6576
55,ZARAGOZA,24,SAN LUIS POTOSÍ,22.035605,-100.730967,9915
56,VILLA DE ARISTA,24,SAN LUIS POTOSÍ,22.644772,-100.84902,7575
57,MATLAPA,24,SAN LUIS POTOSÍ,21.337504,-98.826803,3792
58,EL NARANJO,24,SAN LUIS POTOSÍ,22.522036,-99.322509,10562
1,AHOME,25,SINALOA,25.783417,-108.994343,256613
2,ANGOSTURA,25,SINALOA,25.36436,-108.159489,5086
3,BADIRAGUATO,25,SINALOA,25.362652,-107.551018,3725
4,CONCORDIA,25,SINALOA,23.287626,-106.068611,8328
5,COSALÁ,25,SINALOA,24.411346,-106.691535,6577
6,CULIACÁN,25,SINALOA,24.808808,-107.393756,675773
7,CHOIX,25,SINALOA,26.707011,-108.322352,9306
8,ELOTA,25,SINALOA,23.915404,-106.892712,15657
9,ESCUINAPA,25,SINALOA,22.835051,-105.777876,30790
10,EL FUERTE,25,SINALOA,26.421599,-108.619966,12566
11,GUASAVE,25,SINALOA,25.565547,-108.471818,71196
12,MAZATLÁN,25,SINALOA,23.200316,-106.422221,381583
13,MOCORITO,25,SINALOA,25.481877,-107.921562,5426
14,ROSARIO,25,SINALOA,22.990874,-105.853757,16001
15,SALVADOR ALVARADO,25,SINALOA,25.457,-108.0807,63743
16,SAN IGNACIO,25,SINALOA,23.940276,-106.425497,4543
17,SINALOA,25,SINALOA,25.822372,-108.222046,5240
18,NAVOLATO,25,SINALOA,24.767219,-107.69676,29153
1,ACONCHI,26,SONORA,29.825873,-110.228552,1741
2,AGUA PRIETA,26,SONORA,31.327815,-109.546351,77254
3,ALAMOS,26,SONORA,27.02405,-108.934926,9345
4,ALTAR,26,SONORA,30.713339,-111.833572,7927
5,ARIVECHI,26,SONORA,28.928645,-109.187092,743
6,ARIZPE,26,SONORA,30.336232,-110.166809,1718
7,ATIL,26,SONORA,30.843989,-111.583892,609
8,BACADÉHUACHI,26,SONORA,29.809074,-109.140745,1251
9,BACANORA,26,SONORA,28.984063,-109.400401,547
10,BACERAC,26,SONORA,30.355278,-108.929799,1094
11,BACOACHI,26,SONORA,30.633038,-109.969008,1090
12,BÁCUM,26,SONORA,27.550578,-110.082675,4227
13,BANÁMICHI,26,SONORA,30.007776,-110.215553,1238
14,BAVIÁCORA,26,SONORA,29.715235,-110.165052,1890
15,BAVISPE,26,SONORA,30.480123,-108.941023,701
16,BENJAMÍN HILL,26,SONORA,30.167163,-111.117922,5071
17,CABORCA,26,SONORA,30.714074,-112.148355,59922
18,CAJEME,26,SONORA,27.496489,-109.932716,298625
19,CANANEA,26,SONORA,30.982653,-110.301671,31560
20,CARBÓ,26,SONORA,29.684689,-110.954431,4516
21,LA COLORADA,26,SONORA,28.802912,-110.580665,274
22,CUCURPE,26,SONORA,30.329192,-110.705887,588
23,CUMPAS,26,SONORA,29.993564,-109.782497,3003
24,DIVISADEROS,26,SONORA,29.615069,-109.470671,813
25,EMPALME,26,SONORA,27.957606,-110.815993,42516
26,ETCHOJOA,26,SONORA,26.910833,-109.625278,9710
27,FRONTERAS,26,SONORA,30.898246,-109.560008,834
28,GRANADOS,26,SONORA,29.862293,-109.310522,1144
29,GUAYMAS,26,SONORA,27.923249,-110.889445,113082
30,HERMOSILLO,26,SONORA,29.074892,-110.958464,715061
31,HUACHINERA,26,SONORA,30.211482,-108.958816,938
32,HUÁSABAS,26,SONORA,29.904188,-109.301469,935
33,HUATABAMPO,26,SONORA,26.826897,-109.644153,30475
34,HUÉPAC,26,SONORA,29.911269,-110.213715,725
35,IMURIS,26,SONORA,30.77733,-110.861539,6841
36,MAGDALENA,26,SONORA,30.630356,-110.969404,26605
37,MAZATÁN,26,SONORA,29.003357,-110.140221,1285
38,MOCTEZUMA,26,SONORA,29.80218,-109.680337,4326
39,NACO,26,SONORA,31.331547,-109.948132,6064
40,NÁCORI CHICO,26,SONORA,29.686325,-108.978594,981
41,NACOZARI DE GARCÍA,26,SONORA,30.373723,-109.68647,11489
42,NAVOJOA,26,SONORA,27.081598,-109.445546,113836
43,NOGALES,26,SONORA,31.325903,-110.945745,212533
44,ONAVAS,26,SONORA,28.460539,-109.529518,361
45,OPODEPE,26,SONORA,29.92669,-110.631087,344
46,OQUITOA,26,SONORA,30.742054,-111.734818,411
47,PITIQUITO,26,SONORA,30.675996,-112.053925,5410
48,PUERTO PEÑASCO,26,SONORA,31.306781,-113.540131,56756
49,QUIRIEGO,26,SONORA,27.520488,-109.251229,1064
50,RAYÓN,26,SONORA,29.714479,-110.573504,1382
51,ROSARIO,26,SONORA,27.840659,-109.37077,2815
52,SAHUARIPA,26,SONORA,29.056331,-109.233371,4041
53,SAN FELIPE DE JESÚS,26,SONORA,29.858624,-110.241058,392
54,SAN JAVIER,26,SONORA,28.595283,-109.739461,457
55,SAN LUIS RÍO COLORADO,26,SONORA,32.479831,-114.779624,158089
56,SAN MIGUEL DE HORCASITAS,26,SONORA,29.488493,-110.727163,476
57,SAN PEDRO DE LA CUEVA,26,SONORA,29.286482,-109.736109,1056
58,SANTA ANA,26,SONORA,30.543891,-111.121086,11864
59,SANTA CRUZ,26,SONORA,31.231536,-110.595978,1038
60,SÁRIC,26,SONORA,31.102665,-111.379073,892
61,SOYOPA,26,SONORA,28.764215,-109.634631,130
62,SUAQUI GRANDE,26,SONORA,28.395548,-109.888203,1076
63,TEPACHE,26,SONORA,29.534399,-109.532373,1305
64,TRINCHERAS,26,SONORA,30.398621,-111.531483,1166
65,TUBUTAMA,26,SONORA,30.884854,-111.465844,348
66,URES,26,SONORA,29.428077,-110.389583,3894
67,VILLA HIDALGO,26,SONORA,30.163106,-109.319869,1372
68,VILLA PESQUEIRA,26,SONORA,29.118317,-109.968909,629
69,YÉCORA,26,SONORA,28.372695,-108.925906,2920
70,GENERAL PLUTARCO ELÍAS CALLES,26,SONORA,31.866396,-112.857277,12849
71,BENITO JUÁREZ,26,SONORA,27.12781,-109.842573,13770
72,SAN IGNACIO RÍO MUERTO,26,SONORA,27.411415,-110.241514,7718
1,BALANCÁN,27,TABASCO,17.800395,-91.533846,13030
2,CÁRDENAS,27,TABASCO,17.98943,-93.376856,91558
3,CENTLA,27,TABASCO,18.530111,-92.652187,22795
4,CENTRO,27,TABASCO,17.987838,-92.919416,353577
5,COMALCALCO,27,TABASCO,18.266048,-93.225017,41458
6,CUNDUACÁN,27,TABASCO,18.065363,-93.1743,19824
7,EMILIANO ZAPATA,27,TABASCO,17.744582,-91.765081,20030
8,HUIMANGUILLO,27,TABASCO,17.835174,-93.390769,27344
9,JALAPA,27,TABASCO,17.719729,-92.812171,4999
10,JALPA DE MÉNDEZ,27,TABASCO,18.176848,-93.062597,15695
11,JONUTA,27,TABASCO,18.090706,-92.138729,6899
12,MACUSPANA,27,TABASCO,17.756431,-92.594071,32225
13,NACAJUCA,27,TABASCO,18.168857,-93.020043,11289
14,PARAÍSO,27,TABASCO,18.39577,-93.214237,25186
15,TACOTALPA,27,TABASCO,17.591793,-92.826284,8071
16,TEAPA,27,TABASCO,17.548284,-92.952994,26548
17,TENOSIQUE,27,TABASCO,17.477494,-91.425948,32579
1,ABASOLO,28,TAMAULIPAS,24.060837,-98.374279,6008
2,ALDAMA,28,TAMAULIPAS,22.919306,-98.073713,13661
3,ALTAMIRA,28,TAMAULIPAS,22.391553,-97.936687,59536
4,ANTIGUO MORELOS,28,TAMAULIPAS,22.54942,-99.083617,3104
5,BURGOS,28,TAMAULIPAS,24.94664,-98.79901,1404
6,BUSTAMANTE,28,TAMAULIPAS,23.435477,-99.757808,1392
7,CAMARGO,28,TAMAULIPAS,26.316724,-98.835989,7984
8,CASAS,28,TAMAULIPAS,23.727134,-98.737842,680
9,CIUDAD MADERO,28,TAMAULIPAS,22.246279,-97.837,197216
10,CRUILLAS,28,TAMAULIPAS,24.755171,-98.534542,759
11,GÓMEZ FARÍAS,28,TAMAULIPAS,22.886455,-99.027775,2137
12,GONZÁLEZ,28,TAMAULIPAS,22.827329,-98.425969,11212
13,GÜÉMEZ,28,TAMAULIPAS,23.919141,-99.00833,1925
14,GUERRERO,28,TAMAULIPAS,26.566351,-99.22763,4312
15,GUSTAVO DÍAZ ORDAZ,28,TAMAULIPAS,26.233967,-98.590282,11523
16,HIDALGO,28,TAMAULIPAS,24.246944,-99.438056,4558
17,JAUMAVE,28,TAMAULIPAS,23.40512,-99.375675,5633
18,JIMÉNEZ,28,TAMAULIPAS,24.214493,-98.485704,5504
19,LLERA,28,TAMAULIPAS,23.31896,-99.02363,4148
20,MAINERO,28,TAMAULIPAS,24.55904,-99.612688,386
21,EL MANTE,28,TAMAULIPAS,22.743999,-98.971718,84787
22,MATAMOROS,28,TAMAULIPAS,25.879915,-97.504823,449815
23,MÉNDEZ,28,TAMAULIPAS,25.116548,-98.586217,864
24,MIER,28,TAMAULIPAS,26.43047,-99.148694,4762
25,MIGUEL ALEMÁN,28,TAMAULIPAS,26.401018,-99.026109,19997
26,MIQUIHUANA,28,TAMAULIPAS,23.57395,-99.754197,1565
27,NUEVO LAREDO,28,TAMAULIPAS,27.486291,-99.508493,373725
28,NUEVO MORELOS,28,TAMAULIPAS,22.534471,-99.221333,2234
29,OCAMPO,28,TAMAULIPAS,22.84504,-99.336024,5095
30,PADILLA,28,TAMAULIPAS,24.048799,-98.900294,5517
31,PALMILLAS,28,TAMAULIPAS,23.301759,-99.547539,1092
32,REYNOSA,28,TAMAULIPAS,26.09235,-98.278129,589466
33,RÍO BRAVO,28,TAMAULIPAS,25.980996,-98.090138,95647
34,SAN CARLOS,28,TAMAULIPAS,24.581774,-98.943635,1116
35,SAN FERNANDO,28,TAMAULIPAS,24.848678,-98.159621,29665
36,SAN NICOLÁS,28,TAMAULIPAS,24.693641,-98.828745,87
37,SOTO LA MARINA,28,TAMAULIPAS,23.767039,-98.20619,10620
38,TAMPICO,28,TAMAULIPAS,22.21606,-97.858387,297284
39,TULA,28,TAMAULIPAS,22.996877,-99.712998,10043
40,VALLE HERMOSO,28,TAMAULIPAS,25.6738,-97.812454,48918
41,VICTORIA,28,TAMAULIPAS,23.731053,-99.15125,305155
42,VILLAGRÁN,28,TAMAULIPAS,24.473191,-99.488111,1343
43,XICOTÉNCATL,28,TAMAULIPAS,22.996772,-98.945677,9593
1,AMAXAC DE GUERRERO,29,TLAXCALA,19.350286,-98.169569,9114
2,APETATITLÁN DE ANTONIO CARVAJAL,29,TLAXCALA,19.33226,-98.196822,3872
3,ATLANGATEPEC,29,TLAXCALA,19.532317,-98.208534,480
4,ATLTZAYANCA,29,TLAXCALA,19.431364,-97.796532,3826
5,APIZACO,29,TLAXCALA,19.416335,-98.140612,49506
6,CALPULALPAN,29,TLAXCALA,19.588526,-98.570476,33263
7,EL CARMEN TEQUEXQUITLA,29,TLAXCALA,19.324586,-97.659159,14249
8,CUAPIAXTLA,29,TLAXCALA,19.296661,-97.769375,8398
9,CUAXOMULCO,29,TLAXCALA,19.355807,-98.103122,2755
10,CHIAUTEMPAN,29,TLAXCALA,19.31398,-98.192961,48030
11,MUÑOZ DE DOMINGO ARENAS,29,TLAXCALA,19.47605,-98.208886,2034
12,ESPAÑITA,29,TLAXCALA,19.462299,-98.423807,2445
13,HUAMANTLA,29,TLAXCALA,19.31266,-97.923103,51996
14,HUEYOTLIPAN,29,TLAXCALA,19.469988,-98.348498,4911
15,IXTACUIXTLA DE MARIANO MATAMOROS,29,TLAXCALA,19.326646,-98.377115,6527
16,IXTENCO,29,TLAXCALA,19.251144,-97.895111,6741
17,MAZATECOCHCO DE JOSÉ MARÍA MORELOS,29,TLAXCALA,19.179726,-98.190679,9671
18,CONTLA DE JUAN CUAMATZI,29,TLAXCALA,19.334518,-98.167906,27610
19,TEPETITLA DE LARDIZÁBAL,29,TLAXCALA,19.26753,-98.382009,8316
20,SANCTÓRUM DE LÁZARO CÁRDENAS,29,TLAXCALA,19.492705,-98.472041,4731
21,NANACAMILPA DE MARIANO ARISTA,29,TLAXCALA,19.49316,-98.536343,12177
22,ACUAMANALA DE MIGUEL HIDALGO,29,TLAXCALA,19.224675,-98.200813,1825
23,NATÍVITAS,29,TLAXCALA,19.234508,-98.315194,1421
24,PANOTLA,29,TLAXCALA,19.315129,-98.267233,7356
25,SAN PABLO DEL MONTE,29,TLAXCALA,19.119738,-98.170416,60001
26,SANTA CRUZ TLAXCALA,29,TLAXCALA,19.355795,-98.15038,4848
27,TENANCINGO,29,TLAXCALA,19.147758,-98.20253,11636
28,TEOLOCHOLCO,29,TLAXCALA,19.244394,-98.192351,16240
29,TEPEYANCO,29,TLAXCALA,19.245567,-98.236035,3223
30,TERRENATE,29,TLAXCALA,19.477438,-97.919105,4967
31,TETLA DE LA SOLIDARIDAD,29,TLAXCALA,19.441416,-98.104052,15161
32,TETLATLAHUCA,29,TLAXCALA,19.231639,-98.295728,4218
33,TLAXCALA,29,TLAXCALA,19.316553,-98.23764,14692
34,TLAXCO,29,TLAXCALA,19.614889,-98.119201,14806
35,TOCATLÁN,29,TLAXCALA,19.390452,-98.031931,5564
36,TOTOLAC,29,TLAXCALA,19.325644,-98.258413,6989
37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,29,TLAXCALA,19.20473,-97.908756,6280
38,TZOMPANTEPEC,29,TLAXCALA,19.376062,-98.091171,1869
39,XALOZTOC,29,TLAXCALA,19.40418,-98.048823,10191
40,XALTOCAN,29,TLAXCALA,19.423809,-98.210649,705
41,PAPALOTLA DE XICOHTÉNCATL,29,TLAXCALA,19.169853,-98.204586,22969
42,XICOHTZINCO,29,TLAXCALA,19.175034,-98.233722,12255
43,YAUHQUEMEHCAN,29,TLAXCALA,19.40501,-98.184011,4204
44,ZACATELCO,29,TLAXCALA,19.21615,-98.240226,38466
45,BENITO JUÁREZ,29,TLAXCALA,19.584514,-98.426358,5674
46,EMILIANO ZAPATA,29,TLAXCALA,19.558806,-97.917201,2843
47,LÁZARO CÁRDENAS,29,TLAXCALA,19.538764,-97.983191,2389
48,LA MAGDALENA TLALTELULCO,29,TLAXCALA,19.277355,-98.194962,16834
49,SAN DAMIÁN TEXÓLOC,29,TLAXCALA,19.278432,-98.284624,5033
50,SAN FRANCISCO TETLANOHCAN,29,TLAXCALA,19.260078,-98.16355,9858
51,SAN JERÓNIMO ZACUALPAN,29,TLAXCALA,19.241712,-98.262617,3485
52,SAN JOSÉ TEACALCO,29,TLAXCALA,19.335704,-98.064423,5381
53,SAN JUAN HUACTZINCO,29,TLAXCALA,19.237946,-98.250301,6687
54,SAN LORENZO AXOCOMANITLA,29,TLAXCALA,19.225224,-98.248874,5007
55,SAN LUCAS TECOPILCO,29,TLAXCALA,19.484989,-98.256542,2642
56,SANTA ANA NOPALUCAN,29,TLAXCALA,19.299836,-98.334189,6848
57,SANTA APOLONIA TEACALCO,29,TLAXCALA,19.237168,-98.308669,4261
58,SANTA CATARINA AYOMETLA,29,TLAXCALA,19.199919,-98.214418,7992
59,SANTA CRUZ QUILEHTLA,29,TLAXCALA,19.21318,-98.222018,4455
60,SANTA ISABEL XILOXOXTLA,29,TLAXCALA,19.268064,-98.213558,4436
1,ACAJETE,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.586974,-97.010454,1649
2,ACATLÁN,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.696924,-96.842175,2929
3,ACAYUCAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,17.948823,-94.913871,50934
4,ACTOPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.504051,-96.616881,4102
5,ACULA,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.506031,-95.774584,2639
6,ACULTZINGO,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.718763,-97.302837,7040
7,CAMARÓN DE TEJEDA,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.021175,-96.614976,2106
8,ALPATLÁHUAC,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.119951,-97.093152,1181
9,ALTO LUCERO DE GUTIÉRREZ BARRIOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.623525,-96.733619,4693
10,ALTOTONGA,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.766149,-97.245526,19722
11,ALVARADO,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.774278,-95.763929,23128
12,AMATITLÁN,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.432344,-95.733279,1251
13,NARANJOS AMATLÁN,30,VERACRUZ DE IGNACIO DE LA LLAVE,21.346903,-97.686252,20073
14,AMATLÁN DE LOS REYES,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.847578,-96.915484,9123
15,ANGEL R. CABADA,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.595482,-95.442725,12033
16,LA ANTIGUA,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.36683,-96.371389,19092
17,APAZAPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.320423,-96.718649,686
18,AQUILA,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.795735,-97.308123,754
19,ASTACINGA,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.56683,-97.102076,723
20,ATLAHUILCO,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.697427,-97.090686,1093
21,ATOYAC,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.914289,-96.778274,2755
22,ATZACAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.906968,-97.083905,8947
23,ATZALAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.789076,-97.244143,1940
24,TLALTETELA,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.31466,-96.902586,4528
25,AYAHUALULCO,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.351586,-97.148803,2832
26,BANDERILLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.591607,-96.940884,19649
27,BENITO JUÁREZ,30,VERACRUZ DE IGNACIO DE LA LLAVE,20.886561,-98.205445,1393
28,BOCA DEL RÍO,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.105439,-96.106651,9947
29,CALCAHUALCO,30,VERACRUZ DE IGNACIO DE LA LLAVE,19.122291,-97.085264,1044
30,CAMERINO Z. MENDOZA,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.804241,-97.184717,35641
31,CARRILLO PUERTO,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.799891,-96.57106,994
32,CATEMACO,30,VERACRUZ DE IGNACIO DE LA LLAVE,18.424615,-95.112339,27615
33,CAZONES DE HERRERA,30,VERACRUZ DE IGNACIO DE LA LLAVE,20.703285,-97.312321,4260
34,CERRO AZUL,30,VERACRUZ DE IGNACIO DE LA LLAVE,21.191467,-97.742319,22268
